created_at,text,real_user
2020-04-29 00:59:55+00:00,No paro de llorar dios. Quien me para ?,rochibaglietti
2020-04-29 00:59:55+00:00,"#BarbosaNoGobierna porque los paquetes alimenticios que dijo entregar, solo se le entregan a unos cuantos, a su gente. #PueblaTieneHambre",abril_josephine
2020-04-29 00:59:55+00:00,@AdrianVenturaTV Estás loco?? Hacerlos trabajar???? No sabes que los K no deben trabajar? No sabes que los K solo d… https://t.co/Xb9vPZo7OR,murdocknqn
2020-04-29 00:59:55+00:00,"Últimamente solo me duele la cabeza , ya me voy a morir o khe?",TodoMenosQueso
2020-04-29 00:59:55+00:00,"RT @PaVa_Mx: Me acaban de decir, no necesitamos a los empresarios, el 87% de los impuestos vienen de los empleados, solo el 13% lo pagan el…",LMinheiro
2020-04-29 00:59:55+00:00,Me da algo ver a mi primo triste,Valeria_Alans
2020-04-29 00:59:55+00:00,RT @FraRocanroleras: Que triste es olvidar una voz,dance_bel
2020-04-29 00:59:55+00:00,"RT @1dolar1peso: Nosotros nos preguntamos #DondeEstanLasFeministas ? Acá están, defendiendo violadores, las muy hijas de puta.",bigobortoloso
2020-04-29 00:59:55+00:00,@_Kuk97 Solo si me lo pides ah tiraba esa,vkookmayisus
2020-04-29 00:59:55+00:00,la cantidad de mutuals que faveaban esto son los mismos que favean bardeando al paraguayo y a la uruguaya de los co… https://t.co/i5zr1Zfjkx,strokybot
2020-04-29 00:59:55+00:00,"RT @MarthaTagle: Nuevamente el Congreso, ahora a través de la @Mx_Diputados, sesionará solo para aprobar una iniciativa del presidente que…",rogeliorvillar
2020-04-29 00:59:55+00:00,"RT @micagodoyp: En serio me da pena la gente mala, esa que critica solo para tirar mierda, les deseo con todo mi corazón que crezcan como p…",asiajuli_
2020-04-29 00:59:55+00:00,RT @zoecaradzoglu: Estoy tan triste q quiero dormir con alguien q me abrace bien fuerte toda la noche.,yanemanucci
2020-04-29 00:59:55+00:00,"RT @ferreterobat: ME ENTERE que el sr Mañalich cerro su cuenta de twuiter,por las amenazas de el pc-fa,tambien porque publicaron sus datos…",ferreterobat
2020-04-29 00:59:55+00:00,"RT @inspirandotee__: No hay relaciones perfectas, solo hay parejas que nunca se rinden.",Masiellomarce
2020-04-29 00:59:56+00:00,RT @OvyOnTheDrums: Si tal vez no  sea el artista más viral ... pero solo con saber que hay personas tan especiales como uds que me apoyan e…,Marijos85884647
2020-04-29 00:59:56+00:00,"RT @EpicuroDeSamos_: Felicitaciones y admiración para estos dos titanes del derecho, que ganan casos no por mover fichas en el poder, sino…",OVIDIOPEREZBEDO
2020-04-29 00:59:56+00:00,Solo Scrims  |Ya tenemos subs!!!  !commands https://t.co/udPoXJDfLf,BIoodfps
2020-04-29 00:59:56+00:00,"RT @Salvandopatit4s: #miladog busca hogar, esterilizada, con sus vacunas al día, tamaño grande. Solo necesita una familia para poder seguir…",jimenapw
2020-04-29 00:59:56+00:00,"@gonziver Es una buena persona. No me puedo alegrar. No me debo alegrar.
Solo espero que se de cuenta que el enemigo es otro.",MarcioDruer
2020-04-29 00:59:56+00:00,"@VickyScotti2 jajajajajajaja, no, solo te dejo porque calentas mis pies helados",LuuciaHerrero
2020-04-29 00:59:56+00:00,RT @cariandes: @LARGAVITA21 @renelabarca1 @rafito_76 @maelo1707 @jlvgjockey @celisyoyo @Wolfgangvina @yonnatancriollo @Arnoldo2121 @OscarFe…,LARGAVITA21
2020-04-29 00:59:56+00:00,"RT @FranPirovano: Chanta, hipócrita, cínica, mentirosa.

Hoy TÚ Gobierno liberó cientos de asesinos y violadores y vos no decís nada. El fe…",Carlossavir
2020-04-29 00:59:56+00:00,@NikyBenz Solo pensando en ti bb,alefer18tex
2020-04-29 00:59:56+00:00,No me creo que haya enganchado a mi madre y a mi hermana a los dramas voy a llorar,nuriark7_21
2020-04-29 00:59:56+00:00,"RT @LeodagniM: MI PRESIDENTE @NicolasMaduro  PORQ LOS BONOS NO LES LLEGAN A LOS REVOLUCIONARIOS, AQUI EN SAN FELIX EN MI COMUNIDAD, TENGO E…",empa60
2020-04-29 00:59:56+00:00,Tristemente yo di todo por ti y tu solo hacías como que te importaba,susanalara_16
2020-04-29 00:59:56+00:00,"@yas_gray @soyelmario1 Es un tema de educacion, hace rato q hay un solo supermercado pero hay cientos de almacenes… https://t.co/i8HOQq5zKL",Romano736
2020-04-29 00:59:56+00:00,"RT @ferbelaunzaran: .@lopezobrador_ se ha preocupado por polarizar al país desde antes de tomar posesión y ha sido constante en ello, promo…",loz_leme
2020-04-29 00:59:56+00:00,"@LuchoCardona5 @datoatipico @petrogustavo Jaja 8 millones? Jaja no lo inflen, saco solo 4.8 millones, los otros se… https://t.co/mQtxZj8SUO",sebaxian
2020-04-29 00:59:56+00:00,Si de vez en cuando me pongo a llorar es por todo este enredo.,Karen_TorresCa
2020-04-29 00:59:56+00:00,"""Pueblo cobarde, sedentario, cómodos con su pobreza, en elecciones solo votan si les pagan, cruzan la frontera de E… https://t.co/o9eOG21igq",osmenw
2020-04-29 00:59:56+00:00,"RT @Oscarcito1806: Mía khalifa después de perder a su bebé de 6 meses y afrontar una depresión, es aquí donde podemos ver qué la depresión…",hala_tm4
2020-04-29 00:59:56+00:00,Gracias. Sumenle más ansiedad a esto 😂,aNnieBtEllo
2020-04-29 00:59:56+00:00,@NachoHernandezV Pero si era solo un mano a mano boludo,Joacobolso211
2020-04-29 00:59:57+00:00,..lo más ridículo es que hasta la letra de las canciones que nos daban identidad...nos hacían cantar...recordar..ol… https://t.co/Q1HztRIHp5,evahernandez172
2020-04-29 00:59:56+00:00,RT @MelisseCampos: Que triste es contarle a alguien tus problemas y que la persona ni te preste atención,lizdaia1
2020-04-29 00:59:57+00:00,RT @Estefayepesc: A veces siento que no sé nada de mi carrera y me dan ganas de llorar porque ya me voy a graduar y apenas me pongan a trab…,gabialbarracin8
2020-04-29 00:59:57+00:00,"Es solo otro momento, no dejes que se lleve lo mejor de ti, solo levántate del suelo",Paulo_Soldier
2020-04-29 00:59:57+00:00,"RT @Elunico55: @hshetemul @MinSaludGuate Solo un CM /fotógrafo/ camarógrafo, 3 en 1 se necesita, aparte de los de acceso a la información",Memito9075
2020-04-29 00:59:57+00:00,"RT @FerrnetBranca: quédate conmigo, yo no beso a nadie en las jodas, solo voy a escabiar",Pelucaaa69
2020-04-29 00:59:57+00:00,"@VelasquezRommel Es sano hacerlo y no solo en twitter, en la vida",Untalmauracio
2020-04-29 00:59:57+00:00,@joffrecampana Más o menos cuando abogan por empezar las clases virtuales solo por que unos cuantos pueden y el 70%… https://t.co/K7k8ZQsZj5,ivan_falcones
2020-04-29 00:59:57+00:00,RT @A_JahazielHdz: Siento q cuando vea a mis amigos hasta voy a llorar jajajaj ptm,luisateraniza
2020-04-29 00:59:57+00:00,"calum
-lee los mensajes de team, no entiende mucho
-el fav de team

ashton
-le ayuda a calum a traducir los mensaje… https://t.co/hYsGm2mp9y",5soshoIics
2020-04-29 00:59:57+00:00,RT @gonziver: Acompáñenme a ver esta triste historia. https://t.co/2HI0tt5tEp,Gldu11
2020-04-29 00:59:57+00:00,"RT @Oscarcito1806: Mía khalifa después de perder a su bebé de 6 meses y afrontar una depresión, es aquí donde podemos ver qué la depresión…",_Maryrangela
2020-04-29 00:59:57+00:00,"RT @fisgonmonero: Lo más racista que han producido las granjas de la derecha en estos días es el hashtag contra Gibrán.

Lo más triste es q…",IsmaChairo
2020-04-29 00:59:57+00:00,"@Vagotonica Inaceptable la verdad, solo uds saben la realidad de la crisis. Que mi dios me la cuide siempre mi Doc,… https://t.co/eLZzJekl8s",TuiteroWild
2020-04-29 00:59:57+00:00,"RT @ArtTatum3: ¿Ahora la gente que siente el encierro puede salir 500mts a la redonda?

¿Se dan cuenta que nunca les interesó cuidar a nadi…",susana_abrodos
2020-04-29 00:59:57+00:00,"@YurkaPetrov @Alex_Msky No me extingui, solo ando pintando 🦖🖤 gracias por preocuparse! ✨ https://t.co/0GRLe3Q8LE",meteoritasesino
2020-04-29 00:59:57+00:00,RT @triniidad_r: mi fucking sueño tener una cama d dos plazas solo para mi,BrendaOcchione1
2020-04-29 00:59:57+00:00,"RT @FranPirovano: Chanta, hipócrita, cínica, mentirosa.

Hoy TÚ Gobierno liberó cientos de asesinos y violadores y vos no decís nada. El fe…",LauFurun
2020-04-29 00:59:56+00:00,RT @MelisseCampos: Que triste es contarle a alguien tus problemas y que la persona ni te preste atención,lizdaia1
2020-04-29 00:59:57+00:00,"#ContingenciaSinViolencia no hay que desesperarnos, solo recordemos que el hecho de estar en casa es por nuestra sa… https://t.co/ZutoJMzT4J",MiriamR75969126
2020-04-29 00:59:58+00:00,"@Palitroque8 @SamuelSouled O que pierdan sus cuerpos, me gusta cuando sus mentes son atrapadas en un lugar inerte s… https://t.co/D7aFp0L4wE",Poisoninsect
2020-04-29 00:59:08+00:00,"RT @Yohacv: Hay mujeres que somos madres y como tal protegemos por instinto y por amor y otras que solo son un recipiente como Andreina, ca…",JEKAFEANGO
2020-04-29 00:59:58+00:00,los que sortean muchos iPhone solo para ganar seguidores y los que se la creen(?(?(??,zaai_g
2020-04-29 00:59:09+00:00,@PCJalisco Igualito de solo q en todo el estado. Jaja,ljcamacho2
2020-04-29 00:59:58+00:00,"RT @delcytemira: Les presento la lista de los 27 productos, si observan bien NO PODRAN comprar 1 kg de Leche en polvo con 800.000 bs asi qu…",AngeloJFerrer
2020-04-29 00:59:58+00:00,La vida entera 😭,Jesyboom23
2020-04-29 00:59:58+00:00,RT @PedritoExtranja: Ni un solo asambleísta contagiado. La mejor prueba de que una plaga no se come a otra.,Punckerita
2020-04-29 00:59:58+00:00,RT @Fabr1Arevalo: acompañenme a ver esta triste historia JAJAJAJAAJ https://t.co/aIxkQ0pKLt,AleexisNahuelBj
2020-04-29 00:59:58+00:00,"RT @fisgonmonero: Lo más racista que han producido las granjas de la derecha en estos días es el hashtag contra Gibrán.

Lo más triste es q…",AdalbertoRdz1
2020-04-29 00:59:58+00:00,"RT @johnmiltonbinns: La ley seca no la deben quitar y no lo digo por ti que tomas solo en tu casa, sino por los brutos que van a querer par…",Isyek_lrc
2020-04-29 00:59:58+00:00,"RT @mgaitan_nba: Bill Laimbeer opina que los Bulls de Jordan eran unos ""llorones"".

""Estuvieron un año y medio quejándose y lloriqueando so…",andresmd86
2020-04-29 00:59:58+00:00,Solo quiero saber algo,shynoodles
2020-04-29 00:59:58+00:00,Todavía no entiendo como no me quede seca después de llorar tanto,milenkasasyk
2020-04-29 00:59:58+00:00,"RT @EpicuroDeSamos_: Felicitaciones y admiración para estos dos titanes del derecho, que ganan casos no por mover fichas en el poder, sino…",RazonableTV
2020-04-29 00:59:58+00:00,"@CitlaHM @gibranrr Jaja para ustedes solo ustedes son eruditos bisnietos de Einstein, tataranietos de Aristóteles y… https://t.co/FSpLIZrGNq",Iecti_garbe74
2020-04-29 00:59:58+00:00,solo vengo a decirles que esto paso hace exactamente 10 meses https://t.co/KgXTGj4JTF,milliesthing
2020-04-29 00:59:59+00:00,@Soyquintopoder @TuValledupar @Curumani @ChiriguanaC @Canal12vpar_ @OpinaVpar @SecSaludVpar @MelloCastroG… https://t.co/lc2sVsJv7y,anabepra
2020-04-29 00:59:59+00:00,"RT @Miss_Pazu: prioridad es y será B*ngtan, por esa razón cada vez que alguien se mete con ellos o sus trabajos, me da igual si es X, Y o e…",motseve7n
2020-04-29 00:59:59+00:00,"RT @Sexyclauclau: Mi amor te espero para delicioso trio   ven por un rico mañanero..
Informacion  5540993959...solo llamadas https://t.co/M…",Rafael50039486
2020-04-29 00:59:59+00:00,"RT @OsMiL10: Excelente hilo, y claro q si, el poder De DIOS es inmenso.. Y esperando ansioso todas estas noticias salgan a la luz.",ynes_huerta
2020-04-29 00:59:59+00:00,RT @YasOrode: La triste realidad,ruben_cuervo
2020-04-29 00:59:59+00:00,RT @MarCarbajal7: @AmyQm Y lo saben! solo que nos están dejando muy solos!!! #TuristerosUnidos,luzmlugo
2020-04-29 00:59:59+00:00,"RT @Bea161Garcia: Gente: Como lo has encontrado en ig si solo sabías su nombre??????????
Yo:",MeeryRose
2020-04-29 00:59:59+00:00,RT @AbrilVillalob15: Es muy triste publicar algo y tener que borrarlo por que muero ignorada. https://t.co/P3Nil8jvJx,Alexa24879548
2020-04-29 00:59:59+00:00,La ilusión me duro menos de dos meses. Sinceramente crei que el nuevo Gobierno iba a investigar a fondo todo el des… https://t.co/KkakMviu8Z,borges_lucho
2020-04-29 00:59:59+00:00,RT @CapitanAcido: Como esperan q un preso se reinserte al sistema de forma exitosa si cuando es condenado se lo manda a una escuelita del t…,TheSirMarian
2020-04-29 00:59:59+00:00,"RT @SOSBOLIVIA1: No solo infectan al mundo con el virus.
Ahora le venden productos médicos defectuosos! 
Alemania, Bélgica y Holanda rechaz…",FernandoAmandi
2020-04-29 00:59:59+00:00,RT @ValeeFantini: Estoy hace 4 años con alguien que ni 1 solo día me hizo sentir no amada. Y en los días más de mierda me abraza y me dice…,delficristof
2020-04-29 00:59:59+00:00,RT @Giulimarquez93: Pequeño recordatorio del día de hoy: nunca duerman peleados con personas que padecen de ansiedad o depresión; vos dormí…,gabriiielaa_2
2020-04-29 00:59:59+00:00,"RT @BisouCaramel: No los quiero hacer llorar, pero.. 🥺 https://t.co/AiqtBCbVTA",Emmanuelelbot
2020-04-29 00:59:59+00:00,RT @Nacho_smurra: Vi la comparacion de apertura comercial entre argentina-noruega y me agarro la depresion,FranMalvido00
2020-04-29 00:59:59+00:00,"@mxdnxssx Entiendo el sentimiento, a veces desearía que fueran bebés otra vez. Me alegro de que estés bien, aunque… https://t.co/g9b2WqOPm4",originaldsgrace
2020-04-29 00:59:59+00:00,RT @belugrafionmon1: @l0stminhyuk Y no es solo a wonho . Es al reves. Muchas se olvidaron de los chicos parece. Parece q había muchas falsa…,La_Kpop3r
2020-04-29 00:59:59+00:00,@utri_se Solo,suyamtosukses
2020-04-29 00:59:59+00:00,"RT @Bea161Garcia: Gente: Como lo has encontrado en ig si solo sabías su nombre??????????
Yo:",Adrianagvl
2020-04-29 00:59:59+00:00,RT @OvyOnTheDrums: Si tal vez no  sea el artista más viral ... pero solo con saber que hay personas tan especiales como uds que me apoyan e…,Sofia39169989
2020-04-29 01:00:00+00:00,RT @liatrueba: Feministas: así como defienden a los maras y les conmueve su cara de sufridos según esto porque solo son unas pobres víctima…,emmamtz_l
2020-04-29 01:00:00+00:00,"El confinamiento tendrá repercusiones de salud mental relacionada con estrés, ansiedad y depresión, inclusive aumen… https://t.co/qchz8Mvyu7",soldezacatecas
2020-04-29 01:00:00+00:00,"💥Sigamos haciendo historia💥
Podés sumarte a NUESTRA COMUNIDAD con solo un CLICK 👉 https://t.co/me5bu9Mww6 https://t.co/MVQmgT7zpv",eldestapeweb
2020-04-29 01:00:00+00:00,solo de ver los tp me canso jajajajaj,Micaamonzon1
2020-04-29 01:00:00+00:00,El siguiente paso son las pruebas #SaberTyT 👣 Continúa tu estudio y logra un resultado superior 🙌 Prepárate con nue… https://t.co/P1DMAxmC0J,grupogeard
2020-04-29 01:00:00+00:00,"RT @MetrerosMX: Sigan a @xdfote2 Video sorpresa. Ya saben pueden enviar sus aportes para tener más contenido en una sola cuenta, solo #Crui…",Tukmot691
2020-04-29 01:00:00+00:00,RT @lauraraffo: Acá les cuento por qué la economía no es solo números: es una ciencia social donde el comportamiento de todos nosotros infl…,santiago19986
2020-04-29 01:00:00+00:00,"RT @Oscarcito1806: Es triste ver cómo se burla de la condición física de una persona, es una mujer, sea cual sea su pasado merece ser respe…",hala_tm4
2020-04-29 00:59:30+00:00,"RT @MiguelAPicheto: No son tiempos para andar midiendo la paciencia de la gente, cuando hace solo una semana, de la presión, debieron echar…",marceguala
2020-04-29 01:00:00+00:00,"Ahora que todos estamos en casa y dormimos tarde, @gordogero se queda para que tener insomnio sea más leve. 

Prend… https://t.co/eYmq7cUNYX",aionesports
2020-04-29 01:00:00+00:00,#BackInStock Collar Giratiempos $350 ⚡ Hacé tu pedido por mensaje privado. Momentáneamente solo estamos realizando… https://t.co/Tp7cfTgHuK,geekgiftuy
2020-04-29 00:59:56+00:00,"Glee - Temporada 5, Episodio 3. Vamos a llorar 😭",SamDreamer_
2020-04-29 00:59:59+00:00,"RT @SimonLevyMx: 🇲🇽 necesita al frente más propuestas para construir el presente y el futuro del país. 
No se hacen contrapesos con golpism…",SonLaurencio
2020-04-29 01:00:00+00:00,RT @lolaam_02: sinceramente estoy harta de seguir a la gente solo por ser guapa o sea me odio,_aurismarg
2020-04-29 01:00:00+00:00,RT @andrebernal26: Hacer una buena entrevista es pelearse con el entrevistado? Solo pregunto. Saludos a todos,carocea123
2020-04-29 01:00:00+00:00,RT @NicolasMaduro: Reitero el llamado a los empresarios y a todas las fuerzas productivas para que trabajemos unidos por el bienestar del p…,guerrera_psuv
2020-04-29 01:00:00+00:00,"RT @_wintermoonbear: Amo mucho a mí bebé Saddy. Hey, como armys, pero ante nada, cómo personas, ocupemonos de tratarnos con respeto. Tirar…",armySaddy
2020-04-29 01:00:00+00:00,"RT @FILGuatemala: Solo los lectores de corazón compartirán esto. 
#AmoLeer #FilguaEnCasa #YoLeoEnCasa https://t.co/3EP85Dr3a3",ascue_jaime
2020-04-29 01:00:00+00:00,ahora solo me era creérmelo https://t.co/nbIs6OdLNq,CondeQuevedo
2020-04-29 01:00:00+00:00,@micarodrigzz Estoy tan traumada que lei imaginen AMARILLO send psicólogo no aguanto más sin llorar,Cata_Cabrera_04
2020-04-29 01:00:01+00:00,Seguramente comieron muchos..fue lo que pesco da lástima pero la gente tiene hambre..hay q poner algo en la mesa.,Irenegonzalezi
2020-04-29 01:00:01+00:00,"RT @CCesaroni: Estoy harta de todo hartazgo de que, cada vez que hablamos de cárceles, muchos de ustedes me tiren con asesinos y violadores…",barbilareu
2020-04-29 01:00:01+00:00,"RT @etupito: Lo de Felicitas es una incitación a la sedición o me parece solo a mi?
Pregunto.",ZanottaRaul
2020-04-29 00:59:57+00:00,"RT @jamerchica: Esto no solo ha generado rechazo en la ciudadanía en general que cada día ve como sus provisiones se van acabando, sino en…",rosario092
2020-04-29 00:59:57+00:00,"Tengo sueño, estoy cansada. Pero ahí está ella, impasible, la ansiedad.",DontWatchMyAss
2020-04-29 01:00:01+00:00,"RT @RaulErazo2Raul: Ahora sí. Escuchen esta hermosura ! 

Solo para mis amigos del Apruebo !

Fachos taparse los oídos. https://t.co/Kft6v0…",Solshra
2020-04-29 01:00:01+00:00,"RT @flogismondi: No pude terminar un bloque en la radio, me largue a llorar al aire. Hace 13 días pido por YUYU y ahora toda la evidencia d…",arielalfonso01
2020-04-29 01:00:01+00:00,RT @AristemoFans: Wooow miren el impacto del #Aristemo y eso que solo es un reporte de hoy. https://t.co/tR06NS4RB9,MaicolB44766957
2020-04-29 01:00:01+00:00,"No quiero esperarte

Prefiero la certeza de tu ausencia
la modesta mesa de un solo plato
el desierto en el lado der… https://t.co/tPrwz1ScWl",be_longa
2020-04-29 01:00:01+00:00,"@DipNumanSalgado Vaya el mas pasmado de los salgado defendiendo a otro dundo, que agradezca que sacaron a la herman… https://t.co/8jR2YBELDQ",nescobar73
2020-04-29 01:00:02+00:00,"RT @ferbelaunzaran: .@lopezobrador_ se ha preocupado por polarizar al país desde antes de tomar posesión y ha sido constante en ello, promo…",Jonas_555
2020-04-29 01:00:02+00:00,"RT @UldaricoChilito: ✅Andrés felipe Arias en club de caballería.

✅Caya Daza se le voló.

✅Detención preventiva para Santoyo.

✅El hermano…",joanmiquelm4
2020-04-29 01:00:02+00:00,"RT @ApancoOrtuno: No somos modelos, solo somos  gente normal y cachonda!!!!! https://t.co/bAITY4wUW8",Peli04778666
2020-04-29 01:00:02+00:00,@lule_n07 Solo me aseguraba...,RodriCarcelero
2020-04-29 01:00:02+00:00,RT @fer_trochez: @televicentrohn @nayibbukele Unos kilómetros más y hubiese nacido hondureño y seríamos nosotros los orgullosos de tenerlo…,eversontorres13
2020-04-29 01:00:02+00:00,@Arouet_V @JohnMAckerman @gibranrr @jenarovillamil @epigmenioibarra Pero parece que un adulador hasta puso a su muj… https://t.co/PaYvJ0YBox,cosmeaba1
2020-04-29 01:00:02+00:00,"RT @baradit: Triste con la minúscula cobertura al tiroteo de anoche.

Es noticia mundial cuando un tipo tirotea a gente en Londres o Paris.…",aldomestico
2020-04-29 01:00:02+00:00,Hasta cuando me vay a hacer llorar makoto shinkai culeao 😭😭😭😭😭😭,_kitsuno
2020-04-29 01:00:00+00:00,prorrogaron teletrabajo hasta el 15 mayo y solo pienso en lo que me va a “pegar” cuando me vaya de mi casita y deje de comer tan rico😪,raquel_avalos8
2020-04-29 01:00:02+00:00,"RT @AristeguiOnline: El aislamiento es una medida que nos afecta a todos, pero no de la misma manera. https://t.co/iMLr7A7ofM",milyab
2020-04-29 01:00:02+00:00,ya estoy cansado de ser una molestia,AlexanderCeleb6
2020-04-29 01:00:02+00:00,RT @martinciriook: Que desastre es este país a veces.,L17MonsterBlink
2020-04-29 01:00:02+00:00,"RT @FerrnetBranca: quédate conmigo, yo no beso a nadie en las jodas, solo voy a escabiar",enzoitkinn
2020-04-29 01:00:02+00:00,"@juanseroldan Ahora y ahora y ahora dijo el loco. Del Ricon quiere Al Inepto Al Perdido para la prosima ""entrevista… https://t.co/qjqfLUpyvD",Paidamar
2020-04-29 01:00:02+00:00,RT @lajose: a veces solo tienes que echarte una llorada intensa de 10 minutos con música depresiva y seguir con tu vida,monicasofiaok
2020-04-29 01:00:02+00:00,"¿Quieres descargar a tu móvil todos los fondos de MIUI 12? Ya puedes hacerlo. Incluidos los wallpapers animados, es… https://t.co/T1QptMMHBG",xatakandroid
2020-04-29 01:00:02+00:00,RT @jorgevillenal: Ministro de Salud reconoce “Sub Registro” de muertos por COVID19... usan el eufemismo de “Sub Registro” para decir que e…,betovf40
2020-04-29 01:00:02+00:00,"A pocos días de su presentación, LG revela detalles clave de su nuevo smartphone. Básicamente solo falta conocer su… https://t.co/FwhaOKTixY",XatakaMexico
2020-04-29 01:00:02+00:00,"Esta cuarentena me va a matar.
Me e sentido algo triste se podria decir me puse a pensar que en estos dias estuvies… https://t.co/DyB7DMINvg",Sm1Alex
2020-04-29 01:00:03+00:00,"RT @baradit: Triste con la minúscula cobertura al tiroteo de anoche.

Es noticia mundial cuando un tipo tirotea a gente en Londres o Paris.…",VivisLicia
2020-04-29 01:00:02+00:00,"Tengo un librito de Casi Ángeles para vender, por ahora es propiedad privada de @VictoriaJacquet , pero puede ser t… https://t.co/DnruDaFGk1",JacquettAlejo
2020-04-29 01:00:03+00:00,@MencoJonas Pensé que solo me pasaba a mi,LaYari77136220
2020-04-29 01:00:03+00:00,RT @iagoscrugli: el encierro me tiene lo suficientemente sensible como para llorar con los finales de absolutamente todas las películas que…,tobias_verdugo
2020-04-29 01:00:03+00:00,@bomberobravo @PepeCarafi @berfontaine O le debo creer que ud está preocupado por el prójimo???,HermanAguirreA
2020-04-29 01:00:03+00:00,"RT @Dany21cmDaniel: Solo 1 será el elegido ❤️❤️❤️
Quien será ?? https://t.co/GgDfSvSaYf",Omar26373532
2020-04-29 01:00:03+00:00,"RT @melanireynoso3: Al hdp le llega su momento, solo es cuestión de tiempo jejejejejej",MiliGaggero_
2020-04-29 01:00:03+00:00,@GbbyMtz1 @PedriitoCondori @Notasjukilop @EliotMedia ¿Ardida amiga? Seremos una bola de frustrados pero al menos no… https://t.co/JjF5arkvb3,LillySambrano
2020-04-29 01:00:03+00:00,RT @lvciliem: quiero un besito estoy triste,devardgz
2020-04-29 01:00:03+00:00,"RT @Conocimiente: En serio amigos; si no nos escandaliza que un jefe policial, haya sido castigado duramente por capturar un terrorista, so…",NellsVentura
2020-04-29 01:00:03+00:00,"RT @AndreaHorney: Linda tarde nenes, si quieres más contenido inédito y los videos completos, no olvides ingresar ai grupo de whats, solo 2…",JanuarioSivaldo
2020-04-29 01:00:03+00:00,"RT @carolinapinoc: Lindo y dulce perrito de 1 año, situación calle busca una familia, es muy cariñoso y habiloso, solo busca una oportunida…",Sasiasauvalle
2020-04-29 01:00:03+00:00,"RT @VILLALVAZO13: De la serie #HijosDeLaChingada, les presento una imagen de lo más triste e indignante.

El repartidor de comida, sentado…",hugodileo
2020-04-29 01:00:03+00:00,"MIRA QUE HABER HECHO DE PROCESO, EL TV NOTAS, EL ALARMA, EL LAGRIMAS Y RISAS, EL KALIMAN, EL LIBRO VAQUERO!!!!

SOL… https://t.co/a8OusTIj6V",ChairoPonciano
2020-04-29 01:00:03+00:00,"RT @RanferiDe: La mayoría de mexicanos: electores, trabajadores, micro, pequeños y medianos empresarios apoyan a AMLO, solo los empresarios…",ManuelZamoraGo2
2020-04-29 01:00:03+00:00,"RT @elsemblante: Colombia registró hoy 352 nuevos casos de Covid-19, el número más alto de contagios en un solo día desde que llegó la pand…",Camilo_CGJ
2020-04-29 01:00:03+00:00,"RT @catukiii: ay la neta si no quieren hablar con alguien,,,, no los ghosteen solo diganles q no les quieren hablar y ya ptm",VeerdeP
2020-04-29 01:00:03+00:00,@MariaMrquez46 @Nereasempdur Solo tiene sabor la BEZOYA,lukss____
2020-04-29 01:00:03+00:00,"RT @baechlisa: Este edit ayer solo tenia 11k nfjfjf el poder de Lisa

 https://t.co/mR1tavT0IR",gfctokioo
2020-04-29 01:00:03+00:00,RT @Miss__Avicii: Diferencia  entre Hugo y Adara ? El fue a verla solo para demostrarle  a Gm que es un macho  pero se olvido  de llevarme…,Carmen45811104
2020-04-29 01:00:04+00:00,Sabes que ya te clavaste cuando te pones triste porque se tarda en contestarte,AngelRiveroCam1
2020-04-29 01:00:04+00:00,"RT @policia_ODAC: Patricia, de 12 años, cuelga el teléfono muy preocupada.

Le acaban de decir que, a partir de mañana, las clases se darán…",BolBoReTa_21
2020-04-29 01:00:04+00:00,"Carswell Thorne? no lo conozco, en esta cuenta solo apoyamos a Kate Fallow",mericanaheartbk
2020-04-29 01:00:04+00:00,"RT @cardenasjorgee: Hay manera de corroborar esta información?
Es para que se den cuenta de que @ClaudiaLopez utiliza su supesta pelea con…",Claudia89370970
2020-04-29 01:00:04+00:00,RT @FraRocanroleras: Que triste es olvidar una voz,kevinwinjak
2020-04-29 01:00:04+00:00,Mi vida es vida solo contigo y si no estas no tiene sentido amor.,ShabiaMichel1
2020-04-29 01:00:04+00:00,Leche tibia pa calmar la ansiedad u.u,silvanasaez721
2020-04-29 01:00:04+00:00,RT @miirerme: alguna vez os ha empezado a gustar una persona solo porque habíais soñado con ella ??,Tomytestigokawa
2020-04-29 01:00:04+00:00,"@leidyvival @Whois_Nessa Si solo siento un pequeño fetico ya me siento feo, cómo será cuando tenga 18? 😭😭",JonahVCG
2020-04-29 01:00:04+00:00,#JuntosContraElCovid19 solo siguiendo las medidas de recomendación avanzaremos,EliRome79700749
2020-04-29 01:00:04+00:00,Estaba tan triste a las 4:00 AM que hice un video con fotos con algunos de ellos quizás no estan todos por que no t… https://t.co/uxba7jt14T,Sm1Alex
2020-04-29 01:00:04+00:00,"Aquí te va una canción para ti… Lloraré Las Penas de David Bisbal
https://t.co/tZwwYWktYD",soliloquiio
2020-04-29 01:00:04+00:00,"RT @jaeduvelo: Oye hermosa, que haces en la calle si hoy, solo salen los hombres?

Suena un piano***

- soy ...(se le quiebra la voz) el má…",paleocromos
2020-04-29 01:00:04+00:00,RT @gonziver: Acompáñenme a ver esta triste historia. https://t.co/2HI0tt5tEp,vldrag
2020-04-29 01:00:04+00:00,"RT @_RoqueCastro: Solo de imaginarlo da escalofríos... Se imaginan a Guaido, Leopoldo, Stalin, Pizarro, Vecchio, Lilian, Fabi en Miraflores…",Lazzamoli
